time, avgDiseases, propHealthy
18.931236535902862, 0.0825, 0.955
18.93182742014939, 0.0825, 0.955
18.93212816255964, 0.0825, 0.955
18.932465108914606, 0.0825, 0.955
18.933754182763177, 0.0825, 0.955
18.934604840505962, 0.0825, 0.955
18.94002882309562, 0.0825, 0.955
18.94315414676651, 0.0825, 0.955
18.945190496515462, 0.0825, 0.955
18.945198768280243, 0.0825, 0.955
18.94863965684932, 0.0825, 0.955
18.94871628361913, 0.0825, 0.955
18.951187260773477, 0.0825, 0.955
18.951278569910674, 0.0825, 0.955
18.953483184819493, 0.0825, 0.955
18.954445562020673, 0.0825, 0.955
18.955561195786483, 0.08, 0.9575
18.9566996819198, 0.08, 0.9575
18.958174323441536, 0.08, 0.9575
18.961309240482546, 0.08, 0.9575
18.96181940766489, 0.08, 0.9575
18.962042635914088, 0.08, 0.9575
18.96269395458374, 0.08, 0.9575
18.970316834937687, 0.08, 0.9575
18.97686452191268, 0.08, 0.9575
18.980282942095084, 0.08, 0.9575
18.984597370429743, 0.08, 0.9575
18.98533306139617, 0.08, 0.9575
18.992963587056742, 0.08, 0.9575
18.99373527188566, 0.08, 0.9575
18.996481066019335, 0.08, 0.9575
18.997427167914445, 0.08, 0.9575
19.0, 0.08, 0.9575
19.0, 0.08, 0.9575
19.0, 0.0775, 0.9575
19.0, 0.0775, 0.9575
19.0, 0.0775, 0.9575
19.0, 0.0775, 0.9575
19.0, 0.0775, 0.9575
19.0, 0.075, 0.9575
19.0, 0.075, 0.9575
19.0, 0.075, 0.9575
19.0, 0.075, 0.9575
19.0, 0.075, 0.9575
19.0, 0.075, 0.9575
19.0, 0.075, 0.9575
19.0, 0.075, 0.9575
19.0, 0.075, 0.9575
19.0, 0.075, 0.9575
19.0, 0.075, 0.9575
19.0, 0.075, 0.9575
19.0, 0.075, 0.9575
19.000052442826988, 0.075, 0.9575
19.001801908361912, 0.075, 0.9575
19.006771826192875, 0.075, 0.9575
19.00688848474757, 0.075, 0.9575
19.0084416229536, 0.075, 0.9575
19.01037229625982, 0.075, 0.9575
19.017499981861025, 0.075, 0.9575
19.019007419422692, 0.075, 0.9575
19.020886556381292, 0.075, 0.9575
19.02141111037626, 0.075, 0.9575
19.027039019880352, 0.075, 0.9575
19.02874570340932, 0.075, 0.9575
19.02925522046582, 0.0725, 0.96
19.029482672719617, 0.0725, 0.96
19.03001894342796, 0.0725, 0.96
19.032385524904186, 0.0725, 0.96
19.036698137053175, 0.0725, 0.96
19.039277117729895, 0.0725, 0.96
19.040402521320445, 0.0725, 0.96
19.040456262943316, 0.0725, 0.96
19.042513276155695, 0.0725, 0.96
19.047509571758383, 0.0725, 0.96
19.05152148079821, 0.0725, 0.96
19.056730668212307, 0.0725, 0.96
19.059643616092615, 0.0725, 0.96
19.059783599535116, 0.0725, 0.96
19.059994060821147, 0.0725, 0.96
19.06151653239283, 0.0725, 0.96
19.062879812621944, 0.0725, 0.96
19.065966978217386, 0.0725, 0.96
19.07555824102864, 0.0725, 0.96
19.07800097772093, 0.0725, 0.96
19.080112203500402, 0.0725, 0.96
19.082248745860806, 0.0725, 0.96
19.088466850025533, 0.0725, 0.96
19.088720383347617, 0.0725, 0.96
19.089453600409566, 0.0725, 0.96
19.089893590287584, 0.0725, 0.96
19.09145077695888, 0.0725, 0.96
19.091843366095382, 0.0725, 0.96
19.09448700947951, 0.0725, 0.96
19.094670606826433, 0.07, 0.9625
19.096321985910404, 0.07, 0.9625
19.09726480799907, 0.07, 0.9625
19.101163734501526, 0.07, 0.9625
19.10121028430725, 0.07, 0.9625
19.10158421653474, 0.07, 0.9625
19.101617691540834, 0.07, 0.9625
19.10413753974524, 0.0725, 0.96
19.105805185733004, 0.07, 0.9625
19.106253332853278, 0.07, 0.9625
19.108139755238117, 0.07, 0.9625
19.11285846632064, 0.07, 0.9625
19.11407002536865, 0.07, 0.9625
19.12227094511801, 0.07, 0.9625
19.12457703566698, 0.07, 0.9625
19.13036741526226, 0.0675, 0.965
19.13351939304017, 0.0675, 0.965
19.13692800563778, 0.065, 0.965
19.13692800563778, 0.0625, 0.9675
19.14100868458749, 0.0625, 0.9675
19.145387346322785, 0.0625, 0.9675
19.14803289402192, 0.0625, 0.9675
19.151622253988613, 0.0625, 0.9675
19.153153981288344, 0.0625, 0.9675
19.159130553789726, 0.06, 0.9675
19.159581997621935, 0.06, 0.9675
19.165803708036314, 0.06, 0.9675
19.166197015492962, 0.06, 0.9675
19.169301816980404, 0.06, 0.9675
19.172066765333, 0.06, 0.9675
19.1725251001549, 0.06, 0.9675
19.174915757347705, 0.06, 0.9675
19.183395639338737, 0.06, 0.9675
19.195370373991747, 0.06, 0.9675
19.197324800836988, 0.06, 0.9675
19.19762980208505, 0.06, 0.9675
19.197945551651944, 0.06, 0.9675
19.19830722323658, 0.06, 0.9675
19.20038349117502, 0.06, 0.9675
19.200492193477842, 0.06, 0.9675
19.202500542136036, 0.06, 0.9675
19.202731844003484, 0.06, 0.9675
19.21054051696588, 0.06, 0.9675
19.212009834524427, 0.06, 0.9675
19.21395661757491, 0.06, 0.9675
19.215646988614136, 0.06, 0.9675
19.216545434335266, 0.06, 0.9675
19.21739972323834, 0.06, 0.9675
19.2244008533817, 0.06, 0.9675
19.228021179914037, 0.06, 0.9675
19.228460174946534, 0.06, 0.9675
19.228506253892675, 0.06, 0.9675
19.23075103756786, 0.06, 0.9675
19.233074490011113, 0.06, 0.9675
19.235752825987817, 0.06, 0.9675
19.235814133087306, 0.06, 0.9675
19.236534863876326, 0.06, 0.9675
19.23674242016777, 0.06, 0.9675
19.243183904457084, 0.06, 0.9675
19.24391797436037, 0.06, 0.9675
19.253797855114676, 0.06, 0.9675
19.255860178882287, 0.06, 0.9675
19.258550886145894, 0.06, 0.9675
19.26058571335167, 0.06, 0.9675
19.2614204099384, 0.06, 0.9675
19.261888339153046, 0.06, 0.9675
19.262403417389788, 0.06, 0.9675
19.262992000142937, 0.06, 0.9675
19.264411020305932, 0.06, 0.9675
19.265529754099084, 0.06, 0.9675
19.26752474966235, 0.06, 0.9675
19.276244898728734, 0.06, 0.9675
19.279259660227748, 0.06, 0.9675
19.28149221416704, 0.06, 0.9675
19.29052183955251, 0.06, 0.9675
19.294937517054418, 0.06, 0.9675
19.29493988273386, 0.06, 0.9675
19.298912626739494, 0.06, 0.9675
19.302742261345543, 0.06, 0.9675
19.303828852453726, 0.06, 0.9675
19.30392295523723, 0.06, 0.9675
19.30757098801666, 0.06, 0.9675
19.308675643924126, 0.06, 0.9675
19.308961610017302, 0.06, 0.9675
19.321122155790203, 0.06, 0.9675
19.332650152860413, 0.06, 0.9675
19.332787984619273, 0.06, 0.9675
19.333522463718833, 0.06, 0.9675
19.335904079913394, 0.06, 0.9675
19.335947598972286, 0.06, 0.9675
19.339680731177893, 0.06, 0.9675
19.343846469668073, 0.06, 0.9675
19.34867038151626, 0.06, 0.9675
19.34931761534517, 0.06, 0.9675
19.349594711551408, 0.06, 0.9675
19.350238503062137, 0.06, 0.9675
19.352335975608355, 0.06, 0.9675
19.35488390858495, 0.06, 0.9675
19.355163607569743, 0.06, 0.9675
19.35959832208173, 0.06, 0.9675
19.361421939550198, 0.06, 0.9675
19.36473249885811, 0.06, 0.9675
19.365117515511713, 0.06, 0.9675
19.365901105831647, 0.06, 0.9675
19.366071813076957, 0.06, 0.9675
19.36612976380053, 0.06, 0.9675
19.366774192273116, 0.06, 0.9675
19.36789677653895, 0.06, 0.9675
19.368671868010466, 0.06, 0.9675
19.369390638324912, 0.06, 0.9675
19.370057581962, 0.06, 0.9675
19.373987054001926, 0.06, 0.9675
19.374078841583522, 0.06, 0.9675
19.375370329472037, 0.06, 0.9675
19.377551128325038, 0.06, 0.9675
19.3815133306269, 0.06, 0.9675
19.382039177685854, 0.06, 0.9675
19.383643379785504, 0.06, 0.9675
19.384129900106128, 0.06, 0.9675
19.385873533961004, 0.06, 0.9675
19.386377489750505, 0.06, 0.9675
19.391737269151758, 0.06, 0.9675
19.392064647104714, 0.06, 0.9675
19.393320745072742, 0.06, 0.9675
19.397585599611485, 0.06, 0.9675
19.39836531053735, 0.06, 0.9675
19.40116941742441, 0.06, 0.9675
19.40144405760993, 0.06, 0.9675
19.405845628372678, 0.06, 0.9675
19.40760660056293, 0.06, 0.9675
19.407628275651422, 0.06, 0.9675
19.407953161108132, 0.06, 0.9675
19.410322531559874, 0.06, 0.9675
19.411853466869818, 0.06, 0.9675
19.414679177147832, 0.06, 0.9675
19.416874176827786, 0.06, 0.9675
19.41815675274123, 0.06, 0.9675
19.419091338501456, 0.06, 0.9675
19.419131614426743, 0.06, 0.9675
19.421656556146594, 0.06, 0.9675
19.421979458454828, 0.06, 0.9675
19.4259229938086, 0.0625, 0.965
19.42998699307897, 0.0625, 0.965
19.432117208992807, 0.0625, 0.965
19.43259906995571, 0.0625, 0.965
19.43459478823094, 0.0625, 0.965
19.437228040990185, 0.0625, 0.965
19.45129513468721, 0.0625, 0.965
19.45336647958042, 0.0625, 0.965
19.453686947911226, 0.0625, 0.965
19.455799232316277, 0.0625, 0.965
19.458969298275083, 0.0625, 0.965
19.4623424938193, 0.0625, 0.965
19.46401235109356, 0.0625, 0.965
19.46401667690198, 0.0625, 0.965
19.472949597758035, 0.0625, 0.965
19.475069826680997, 0.0625, 0.965
19.483113746244534, 0.0625, 0.965
19.486367955754822, 0.0625, 0.965
19.491737608022877, 0.0625, 0.965
19.492143400981245, 0.0625, 0.965
19.492944674675265, 0.0625, 0.965
19.493695436566277, 0.0625, 0.965
19.49409882504309, 0.0625, 0.965
19.50043004083205, 0.0625, 0.965
19.501446187677978, 0.0625, 0.965
19.513016329986343, 0.0625, 0.965
19.513034059172192, 0.0625, 0.965
19.513865077974955, 0.0625, 0.965
19.5160138002706, 0.0625, 0.965
19.516711825203306, 0.0625, 0.965
19.518823775365533, 0.0625, 0.965
19.519773104407996, 0.0625, 0.965
19.519841273886456, 0.0625, 0.965
19.524711734406626, 0.0625, 0.965
19.52586204000132, 0.0625, 0.965
19.52609089404481, 0.0625, 0.965
19.527529856871933, 0.0625, 0.965
19.531421173234524, 0.0625, 0.965
19.533570140550804, 0.0625, 0.965
19.535140173675998, 0.0625, 0.965
19.535153603865115, 0.0625, 0.965
19.53743720724809, 0.0625, 0.965
19.538165532238228, 0.0625, 0.965
19.53863026458725, 0.0625, 0.965
19.541190722011265, 0.0625, 0.965
19.541689367327425, 0.0625, 0.965
19.547731367788387, 0.0625, 0.965
19.548733434100292, 0.0625, 0.965
19.549535263620534, 0.0625, 0.965
19.55510127271404, 0.0625, 0.965
19.560509952815732, 0.0625, 0.965
19.565957069538538, 0.0625, 0.965
19.56609152365949, 0.0625, 0.965
19.56690460494073, 0.0625, 0.965
19.56861744367094, 0.0625, 0.965
19.569164990831936, 0.0625, 0.965
19.570508703174795, 0.0625, 0.965
19.57115628860881, 0.0625, 0.965
19.57274839013068, 0.0625, 0.965
19.575910450313973, 0.0625, 0.965
19.576933856876632, 0.0625, 0.965
19.577186228028626, 0.0625, 0.965
19.57780105149709, 0.0625, 0.965
19.57925379597676, 0.0625, 0.965
19.580452809784965, 0.0625, 0.965
19.583221786098896, 0.0625, 0.965
19.58460286948025, 0.0625, 0.965
19.58998998175709, 0.0625, 0.965
19.590939915131212, 0.0625, 0.965
19.593030954026226, 0.0625, 0.965
19.594141855037822, 0.0625, 0.965
19.597362188721736, 0.0625, 0.965
19.60251904952489, 0.0625, 0.965
19.603124975173625, 0.0625, 0.965
19.605599640555052, 0.0625, 0.965
19.60584861659525, 0.0625, 0.965
19.610120351637203, 0.0625, 0.965
19.61410694115376, 0.0625, 0.965
19.616977875670653, 0.0625, 0.965
19.620517834980628, 0.0625, 0.965
19.62100318467065, 0.06, 0.9675
19.623331178379775, 0.06, 0.9675
19.627939847143445, 0.06, 0.9675
19.629378466612962, 0.06, 0.9675
19.632468990170494, 0.06, 0.9675
19.632761372779015, 0.06, 0.9675
19.633729775687954, 0.06, 0.9675
19.635253459742344, 0.06, 0.9675
19.635542659621233, 0.06, 0.9675
19.637823696255943, 0.06, 0.9675
19.64044437655444, 0.06, 0.9675
19.640997878073147, 0.06, 0.9675
19.64460094899993, 0.06, 0.9675
19.646393694128705, 0.06, 0.9675
19.647805786384623, 0.0575, 0.97
19.6480749225527, 0.0575, 0.97
19.651462520235615, 0.0575, 0.97
19.657261150755996, 0.055, 0.9725
19.659705453087547, 0.055, 0.9725
19.662735580980996, 0.055, 0.9725
19.672695892861288, 0.055, 0.9725
19.67327447933126, 0.055, 0.9725
19.673275679324856, 0.055, 0.9725
19.67557427357191, 0.055, 0.9725
19.67789982654658, 0.055, 0.9725
19.67943806757843, 0.055, 0.9725
19.68506911554792, 0.055, 0.9725
19.686768617337055, 0.055, 0.9725
19.688933866140662, 0.055, 0.9725
19.690010829903166, 0.055, 0.9725
19.69208250965364, 0.055, 0.9725
19.692885544220896, 0.055, 0.9725
19.696162278354247, 0.055, 0.9725
19.696894324680493, 0.055, 0.9725
19.70303508743834, 0.055, 0.9725
19.703806841807932, 0.055, 0.9725
19.70792413276882, 0.055, 0.9725
19.708885833303434, 0.055, 0.9725
19.708957233626855, 0.055, 0.9725
19.709759501928193, 0.055, 0.9725
19.715849815247026, 0.055, 0.9725
19.723960802492783, 0.055, 0.9725
19.72679375446184, 0.055, 0.9725
19.727507226935487, 0.055, 0.9725
19.727676525877598, 0.055, 0.9725
19.729008100839522, 0.055, 0.9725
19.73161346592492, 0.055, 0.9725
19.7358636355453, 0.055, 0.9725
19.737542924011823, 0.055, 0.9725
19.741236743317536, 0.055, 0.9725
19.748019698234376, 0.055, 0.9725
19.75530108673127, 0.055, 0.9725
19.75727638660087, 0.055, 0.9725
19.75792412853112, 0.055, 0.9725
19.758376315654758, 0.055, 0.9725
19.759769020599045, 0.055, 0.9725
19.761728099169243, 0.055, 0.9725
19.762309461865637, 0.055, 0.9725
19.76725553831575, 0.055, 0.9725
19.769812931496716, 0.055, 0.9725
19.769919965335305, 0.055, 0.9725
19.77000975058823, 0.055, 0.9725
19.774402872105945, 0.055, 0.9725
19.77667222726771, 0.055, 0.9725
19.778869595237232, 0.055, 0.9725
19.778959034043424, 0.055, 0.9725
19.779396427149592, 0.055, 0.9725
19.783311737339577, 0.055, 0.9725
19.79261349599678, 0.0575, 0.97
19.79308571928806, 0.0575, 0.97
19.7938866429901, 0.0575, 0.97
19.798603949572037, 0.0575, 0.97
19.79924194329718, 0.0575, 0.97
19.800175231255086, 0.0575, 0.97
19.80668499546681, 0.0575, 0.97
19.809348663172074, 0.0575, 0.97
19.813757555083995, 0.0575, 0.97
19.81631635298451, 0.0575, 0.97
19.81789128855642, 0.0575, 0.97
19.821695162545097, 0.0575, 0.97
19.821883642594848, 0.0575, 0.97
19.822157779402556, 0.0575, 0.97
19.83133479934995, 0.0575, 0.97
19.831678646865612, 0.0575, 0.97
19.832634607876052, 0.0575, 0.97
19.83508882606541, 0.0575, 0.97
19.837405217027193, 0.0575, 0.97
19.84020248725869, 0.0575, 0.97
19.840710302120776, 0.0575, 0.97
19.84131258834433, 0.0575, 0.97
19.847053032575477, 0.0575, 0.97
19.84964611448087, 0.0575, 0.97
19.851755362397796, 0.0575, 0.97
19.852389150834576, 0.0575, 0.97
19.85395901003191, 0.0575, 0.97
19.85475435789688, 0.0575, 0.97
19.855225477698006, 0.0575, 0.97
19.856972068262884, 0.0575, 0.97
19.85714888788312, 0.0575, 0.97
19.858558798034935, 0.0575, 0.97
19.869648097447303, 0.0575, 0.97
19.87164289460687, 0.0575, 0.97
19.872281697657105, 0.0575, 0.97
19.879341777657082, 0.0575, 0.97
19.87998272936138, 0.0575, 0.97
19.881438645414036, 0.0575, 0.97
19.882114526006326, 0.0575, 0.97
19.889893324018992, 0.0575, 0.97
19.89405450970194, 0.0575, 0.97
19.9015941642423, 0.0575, 0.97
19.906824005908707, 0.0575, 0.97
19.913477158848057, 0.0575, 0.97
19.91429395375376, 0.0575, 0.97
19.916713503588117, 0.0575, 0.97
19.920626846070217, 0.0575, 0.97
19.92249669755723, 0.0575, 0.97
19.924264128461616, 0.0575, 0.97
19.925390285825962, 0.0575, 0.97
19.92950446173071, 0.0575, 0.97
19.93059300366788, 0.0575, 0.97
19.93534484930136, 0.0575, 0.97
19.93542510819072, 0.06, 0.9675
19.936638363622865, 0.06, 0.9675
19.938049562661327, 0.06, 0.9675
19.94048302797752, 0.06, 0.9675
19.942200629425404, 0.06, 0.9675
19.94496768038845, 0.06, 0.9675
19.947434239165002, 0.06, 0.9675
19.94842453322141, 0.06, 0.9675
19.94957868511145, 0.06, 0.9675
19.952622455360558, 0.06, 0.9675
19.95513125338937, 0.06, 0.9675
19.955479893849102, 0.06, 0.9675
19.95802894848123, 0.06, 0.9675
19.962151949319168, 0.06, 0.9675
19.96649336453015, 0.06, 0.9675
19.969041962380672, 0.06, 0.9675
19.97107263269668, 0.06, 0.9675
19.97164505750808, 0.06, 0.9675
19.974994150954274, 0.06, 0.9675
19.97820344720114, 0.06, 0.9675
19.978961004317668, 0.06, 0.9675
19.982878709545723, 0.06, 0.9675
19.983806210304202, 0.06, 0.9675
19.98432547170138, 0.06, 0.9675
19.985983619423365, 0.0625, 0.965
19.98646013686586, 0.0625, 0.965
19.987611719267335, 0.0625, 0.965
19.996230219457818, 0.065, 0.9625
19.99663028028081, 0.065, 0.9625
19.997788652921166, 0.065, 0.9625
19.99809680646061, 0.065, 0.9625
20.0, 0.065, 0.9625
20.0, 0.065, 0.9625
20.0, 0.065, 0.9625
20.0, 0.065, 0.9625
20.0, 0.065, 0.9625
20.0, 0.065, 0.9625
20.0, 0.065, 0.9625
20.0, 0.065, 0.9625
20.0, 0.065, 0.9625
20.0, 0.065, 0.9625
20.0, 0.065, 0.9625
20.0, 0.065, 0.9625
20.0, 0.065, 0.9625
20.0, 0.065, 0.9625
20.0, 0.065, 0.9625
20.0, 0.065, 0.9625
20.0, 0.065, 0.9625
20.0, 0.065, 0.9625
20.001732833701464, 0.065, 0.9625
20.004105647622904, 0.065, 0.9625
20.01071615447417, 0.065, 0.9625
20.01281414393519, 0.065, 0.9625
20.013500387689945, 0.065, 0.9625
20.017915171371676, 0.065, 0.9625
20.022486603449124, 0.065, 0.9625
20.02282003970812, 0.065, 0.9625
20.026476893502494, 0.065, 0.9625
20.035843769467665, 0.065, 0.9625
20.036711855757844, 0.065, 0.9625
20.03886346450736, 0.065, 0.9625
20.0398315737567, 0.065, 0.9625
20.0456349874416, 0.0675, 0.96
20.051191394559275, 0.0675, 0.96
20.05195886926017, 0.0675, 0.96
20.055181151298747, 0.07, 0.96
20.05852409672211, 0.07, 0.96
20.0590871958421, 0.07, 0.96
20.06211354421834, 0.07, 0.96
20.06368376685412, 0.07, 0.96
20.072602011958587, 0.07, 0.96
20.073684285913952, 0.07, 0.96
20.074023169338375, 0.07, 0.96
20.07570911997165, 0.07, 0.96
20.075733641768323, 0.07, 0.96
20.08310075858746, 0.07, 0.96
20.083114006099247, 0.07, 0.96
20.08563627107738, 0.07, 0.96
20.086794502138677, 0.07, 0.96
20.094516278236735, 0.07, 0.96
20.09754501366636, 0.07, 0.96
20.097858644280894, 0.07, 0.96
20.097859606069278, 0.07, 0.96
20.10039575580264, 0.07, 0.96
20.10394975004451, 0.07, 0.96
20.10413753974524, 0.0675, 0.9625
20.105013726113764, 0.0675, 0.9625
20.106696385527158, 0.0675, 0.9625
20.11353302439457, 0.0675, 0.9625
20.11859729210466, 0.0675, 0.9625
20.11977665606345, 0.0675, 0.9625
20.12163197092467, 0.0675, 0.9625
20.12791978834404, 0.0675, 0.9625
20.12900386210551, 0.0675, 0.9625
20.1306976473076, 0.0675, 0.9625
20.13118722228823, 0.0675, 0.9625
20.134452819711175, 0.0675, 0.9625
20.13568701474304, 0.0675, 0.9625
20.13765447001812, 0.0675, 0.9625
20.144306906277407, 0.0675, 0.9625
20.14801109038215, 0.0675, 0.9625
20.151123988947308, 0.0675, 0.9625
20.15219184701473, 0.0675, 0.9625
20.153621847187345, 0.0675, 0.9625
20.154796762101395, 0.0675, 0.9625
20.154872634692282, 0.0675, 0.9625
20.155615922249336, 0.0675, 0.9625
20.158952425997033, 0.0675, 0.9625
20.165383656805325, 0.0675, 0.9625
20.16611088204476, 0.0675, 0.9625
20.168587302802308, 0.0675, 0.9625
20.17109139061254, 0.0675, 0.9625
20.172157190011987, 0.0675, 0.9625
20.173477148396998, 0.0675, 0.9625
20.174311714569566, 0.0675, 0.9625
20.175700774328018, 0.0675, 0.9625
20.175757031411287, 0.0675, 0.9625
20.17903688307382, 0.0675, 0.9625
20.179141466144177, 0.0675, 0.9625
20.18500954453611, 0.0675, 0.9625
20.189254621271242, 0.0675, 0.9625
20.199406424171656, 0.0675, 0.9625
20.2004916803842, 0.0675, 0.9625
20.201763424766384, 0.0675, 0.9625
20.202211955988673, 0.0675, 0.9625
20.20490968695418, 0.0675, 0.9625
20.208254484188984, 0.0675, 0.9625
20.210565242115482, 0.0675, 0.9625
20.2109235077324, 0.0675, 0.9625
20.21514544460311, 0.0675, 0.9625
20.217905668364452, 0.0675, 0.9625
20.220660807135236, 0.0675, 0.9625
20.2245170830421, 0.0675, 0.9625
20.22484256326528, 0.0675, 0.9625
20.228096680314323, 0.0675, 0.9625
20.22983271916546, 0.0675, 0.9625
20.231465169466343, 0.0675, 0.9625
20.2345624805377, 0.0675, 0.9625
20.235828617740587, 0.0675, 0.9625
20.239432104053265, 0.0675, 0.9625
20.24374345537704, 0.0675, 0.9625
20.249714121395762, 0.0675, 0.9625
20.24999885585612, 0.0675, 0.9625
20.252464938140957, 0.0675, 0.9625
20.25300276676307, 0.0675, 0.9625
20.254022569939757, 0.0675, 0.9625
20.256982757488316, 0.0675, 0.9625
20.25709071167631, 0.0675, 0.9625
20.26004597027438, 0.0675, 0.9625
20.264778281178835, 0.0675, 0.9625
20.268808898601623, 0.0675, 0.9625
20.26998847093058, 0.0675, 0.9625
20.27163928406054, 0.0675, 0.9625
20.27696806634957, 0.0675, 0.9625
20.27724154912722, 0.0675, 0.9625
20.282748945833454, 0.0675, 0.9625
20.290969344274906, 0.0675, 0.9625
20.291646672066072, 0.0675, 0.9625
20.292486388475247, 0.0675, 0.9625
20.294693182524757, 0.0675, 0.9625
20.29624078692779, 0.0675, 0.9625
20.302677855790467, 0.0675, 0.9625
20.30298780757267, 0.0675, 0.9625
20.30468583704083, 0.0675, 0.9625
20.306507718999026, 0.0675, 0.9625
20.308675643924126, 0.0675, 0.9625
20.308720482537893, 0.0675, 0.9625
20.30886444198656, 0.0675, 0.9625
20.31233374770952, 0.0675, 0.9625
20.31451011995438, 0.0675, 0.9625
20.31489071981427, 0.0675, 0.9625
20.315773088516277, 0.0675, 0.9625
20.31984448379898, 0.0675, 0.9625
20.32428832138245, 0.0675, 0.9625
20.32500201156172, 0.0675, 0.9625
20.3270680871155, 0.0675, 0.9625
20.33177423633953, 0.0675, 0.9625
20.332262515563517, 0.0675, 0.9625
20.337626719073366, 0.0675, 0.9625
20.338471914067092, 0.0675, 0.9625
20.339213164735263, 0.0675, 0.9625
20.341034749959505, 0.0675, 0.9625
20.343354225898192, 0.0675, 0.9625
20.34742687122341, 0.0675, 0.9625
20.347917546187382, 0.0675, 0.9625
20.34901224725549, 0.0675, 0.9625
20.354814260959945, 0.0675, 0.9625
20.35942059506541, 0.0675, 0.9625
20.359970649972144, 0.0675, 0.9625
20.361507789241863, 0.0675, 0.9625
20.365880928923396, 0.0675, 0.9625
20.37082664205316, 0.0675, 0.9625
20.374047679236213, 0.0675, 0.9625
20.374454700495352, 0.0675, 0.9625
20.37710426492209, 0.0675, 0.9625
20.37788071198068, 0.0675, 0.9625
20.380497195171333, 0.0675, 0.9625
20.384639050921677, 0.0675, 0.9625
20.39050517487682, 0.0675, 0.9625
20.395558873074233, 0.0675, 0.9625
20.39643974314934, 0.0675, 0.9625
20.397715021887375, 0.0675, 0.9625
20.40573468699093, 0.0675, 0.9625
20.412436578098085, 0.0675, 0.9625
20.414409646602675, 0.0675, 0.9625
20.417097866099212, 0.0675, 0.9625
20.41787597033148, 0.0675, 0.9625
20.418674701529433, 0.0675, 0.9625
20.420505359719822, 0.0675, 0.9625
20.423220388243003, 0.0675, 0.9625
20.4259229938086, 0.065, 0.965
20.42604033808256, 0.065, 0.965
20.4265893923095, 0.065, 0.965
20.427443175337302, 0.065, 0.965
20.427980016059212, 0.065, 0.965
20.428932140103786, 0.065, 0.965
20.42926883147391, 0.065, 0.965
20.429407121772645, 0.065, 0.965
20.432511068362512, 0.065, 0.965
20.437604089480015, 0.065, 0.965
20.439506500426972, 0.065, 0.965
20.44358306177236, 0.065, 0.965
20.447359813754566, 0.065, 0.965
20.4492182422173, 0.065, 0.965
20.449445343205475, 0.065, 0.965
20.450716425596017, 0.065, 0.965
20.451950920103986, 0.065, 0.965
20.45286469385404, 0.065, 0.965
20.45483984733093, 0.065, 0.965
20.462549100053074, 0.065, 0.965
20.46305692009754, 0.065, 0.965
20.464226624297037, 0.065, 0.965
20.46447921995933, 0.065, 0.965
20.466321337800668, 0.065, 0.965
20.46721747680146, 0.065, 0.965
20.47328341898883, 0.065, 0.965
20.4742697960102, 0.065, 0.965
20.477799363722177, 0.065, 0.965
20.48048029258709, 0.065, 0.965
20.483408809450456, 0.065, 0.965
20.485094967455677, 0.065, 0.965
20.48968276725333, 0.065, 0.965
20.491815201633298, 0.065, 0.965
20.493997710144882, 0.065, 0.965
20.49583308371765, 0.065, 0.965
20.495996105830887, 0.065, 0.965
20.497654704695435, 0.065, 0.965
20.502046684895184, 0.065, 0.965
20.504158251762334, 0.065, 0.965
20.504796882423825, 0.065, 0.965
20.50509344681524, 0.065, 0.965
20.508328880916242, 0.065, 0.965
20.50880483962873, 0.065, 0.965
20.509897851583922, 0.065, 0.965
20.513489356725636, 0.065, 0.965
20.51439442456352, 0.065, 0.965
20.517501752740692, 0.065, 0.965
20.518403360573306, 0.065, 0.965
20.521053295147187, 0.065, 0.965
20.522275606211135, 0.065, 0.965
20.522398498894567, 0.065, 0.965
20.522592451483433, 0.065, 0.965
20.523604104103953, 0.065, 0.965
20.524928206740537, 0.065, 0.965
20.525074313773366, 0.065, 0.965
20.525523247561622, 0.065, 0.965
20.528891715288662, 0.065, 0.965
20.528901092645214, 0.065, 0.965
20.534290860345855, 0.065, 0.965
20.53620546991987, 0.065, 0.965
20.538607636482507, 0.065, 0.965
20.54056577207712, 0.065, 0.965
20.540592350759496, 0.065, 0.965
20.541190722011265, 0.065, 0.965
20.54478030007263, 0.065, 0.965
20.546208796547397, 0.065, 0.965
20.54627693431961, 0.065, 0.965
20.550338262100112, 0.065, 0.965
20.554618757520636, 0.065, 0.965
20.555156288844255, 0.065, 0.965
20.55734958704612, 0.065, 0.965
20.55827609445009, 0.065, 0.965
20.559874750098512, 0.065, 0.965
20.561218087167376, 0.065, 0.965
20.56341749420364, 0.065, 0.965
20.563554821645322, 0.065, 0.965
20.566601935981563, 0.065, 0.965
20.567262552028104, 0.065, 0.965
20.574070229672813, 0.065, 0.965
20.575352909950265, 0.065, 0.965
20.57626240205837, 0.065, 0.965
20.578973672962906, 0.065, 0.965
20.582132029830316, 0.065, 0.965
20.586494654099763, 0.065, 0.965
20.58730790179883, 0.065, 0.965
20.587728374310572, 0.065, 0.965
20.590095663991036, 0.065, 0.965
20.59844812791431, 0.065, 0.965
20.598530096881984, 0.065, 0.965
20.59980184714251, 0.065, 0.965
20.600798735049338, 0.065, 0.965
20.60249036021438, 0.065, 0.965
20.603144271983687, 0.065, 0.965
20.604052071762112, 0.065, 0.965
20.606922968218633, 0.065, 0.965
20.60986793054678, 0.065, 0.965
20.61160206327586, 0.065, 0.965
20.61246946979345, 0.065, 0.965
